Name,security_num,issuer_or_corp_num,is_fossil
PRGO 4 3/8 15/03/26- PERRIGO FINANCE UNLIMITD,US71429MAB19,,0.0
PRGO 4.375 03/15/26,US71429MAB19,,0.0
PRSP US Perspecta Inc- Perspecta Inc,US7153471005,,0.0
PETBRA 5.6 01/03/31- PETROBRAS GLOBAL FINANCE,US71647NBH17,,1.0
PEMEX 4.875% 01/22,US71654QBB77,97361,1.0
Pemex 4.5 01/26- PETROLEOS MEXICANOS,US71654QBW15,,1.0
PEMEX 6 7/8 08/04/26- PETROLEOS MEXICANOS,US71654QCB68,,1.0
PEMEX FRN 03/22,US71654QCF72,99661,1.0
PETROLEO BRASIL,US71654V4086,,1.0
PETROLEO BRASILEIRO SA-ADR,US71654V4086,99826,1.0
PEMEX 6.625% 09/49,US71656MAF68,97361,1.0
PFIZER INC,US7170811035,99200,0.0
PIMCO ENHANCED,US72201R8337,,0.0
PLURISTEM THERA,US72940R1023,,0.0
PLURISTEM  THER,US72940R3003,0,0.0
RALPH LAUREN 2.95 06/30,US731572AB96,,0.0
RL 2.95 15/06/30,US731572AB96,,0.0
POWERFLEET INC,US73931J1097,,0.0
PWFL US,US73931J1097,1776,0.0
PWFL US Equity,US73931J1097,,0.0
PWFL US Powerfleet Inc- Powerfleet Inc,US73931J1097,,0.0
PREVAIL THERAPEUTIC,US74140Y1010,,0.0
PRVL US Equity,US74140Y1010,,0.0
BOOKING HOLDINGS INC- Priceline.com Inc,US7415034039,12619,0.0
PRICELINE.COM INC,US7415034039,97472,0.0
PCLN 3.65% 03/25,US741503AW60,97472,0.0
BKNG 3.6% 06/26,US741503AZ91,96870,0.0
גמבל קו & פרוקטר,US7427181091,99963,0.0
PG US,US7427181091,,0.0
PROLOGIS INC,US74340W1036,,0.0
PROLOGIS INC- Prologis Inc,US74340W1036,13035,0.0
PROTALIX BIOTHE,US74365A1016,1554,0.0
PROTALIX BIOTHE,US74365A3095,511903288,0.0
PROTALIX BIOTHERAPEUTICS INC,US74365A3095,511903288,0.0
PROSUS NV - SPON ADR,US74365P1084,96804,0.0
PRU VAR 06/43,US744320AM42,98250,0.0
PRU 4.5 9/47- PRUDENTIAL,US744320AW24,,0.0
PRU 4.5 PRUDENTIAL 09/47,US744320AW24,,0.0
PRU 4.5% 09/47,US744320AW24,98250,0.0
PRU 5.7 09/15/48,US744320BF81,,0.0
PHM US,US7458671010,,0.0
QVCN 5.125% 07/22,US747262AH67,99009,0.0
QVCN 4.45 02/15/25,US747262AU78,,0.0
Qualcomm INC- QUALCOMM Inc,US7475251036,10350,0.0
QCOM 2.15 05/20/30,US747525BK80,,0.0
QUEST DIAGNOSTICS 2.8 06/31,US74834LBC37,,0.0
RRD 7 7/8 03/15/21,US74978DAA28,,0.0
RTN 3.125 15.10.20,US755111BT76,,0.0
RAYTHEON TECHNOLOGIES CORP,US75513E1010,,0.0
RDEDO4.95%1/28,US75735KAA79,,0.0
REDHILL BIOPHARMA LTD ADR,US7574681034,514304005,0.0
REDHILL BIOPHARMA- REDHILL BIOPHARMA LTD,US7574681034,12904,0.0
REGENERON PHARMACEUTICALS,US75886F1075,91571,0.0
REZI US resideo Technologies Inc- Resideo Technologies Inc,US76118Y1047,,0.0
RIO US Rio Tinto PLC- RIO TINTO PLC,US7672041008,,1.0
RAD 6.125 4/01/23,US767754CH50,,0.0
RAD 7.5 01/07/25,US767754CH50,,0.0
ROSS STORES,US7782961038,,0.0
ross stores inc- ross stores,US7782961038,27461,0.0
RBS float PERP,US780097AU54,,0.0
RBS 6.1% 10/06/23,US780097AY76,,0.0
ROYAL 6.1 06/23,US780097AY76,0,0.0
RBS 8 5/8 PERP- ROYAL BK SCOTLND GRP PLC,US780097BB64,,0.0
NWG 3.754 11/01/29,US780097BM20,,0.0
RBS 3.754 11/01/29,US780097BM20,,0.0
RBS 3.754 11/01/29 11/24,US780097BM20,,0.0
RBS 5 1/8 05/28,US780099CH81,,0.0
ROYAL BK5.125%5/24,US780099CH81,99158,0.0
RBS 7.5 12/29/49,US780099CJ48,,0.0
RBS 3.754 11/01/29-11/24- ROYAL BK OF SCOTLAND PLC,US780099CK11,,0.0
RPLLLC 6 04/01/22- RUBY PIPELINE LLC,US781172AB79,,1.0
S&P GLOBAL,US78409V1044,,0.0
S&P GLOBAL,US78409V1044,0,0.0
S&P GLOBAL INC,US78409V1044,,0.0
S&P GLOBAL INC,US78409V1044,997483,0.0
S&P GLOBAL INC- S&P 500,US78409V1044,10369,0.0
SABINE PASS 4.5 05/30,US785592AW69,,1.0
Sabra Health Captl 3.9% 10/2029- Sabra Health Care LP,US78572XAG60,,0.0
CRM US,US79466L3024,,0.0
SALESFORCE COM INC,US79466L3024,97192,0.0
SALESFORCE.COM,US79466L3024,,0.0
SALESFORCE.COM INC,US79466L3024,,0.0
Salesforce.com Inc- Saleforce.com Inc,US79466L3024,12384,0.0
SAMSUNG ELECTR GDR REG,US7960508882,,0.0
SAMSUNG ELECTR-GDR REG- Samsung Electronics co ltd,US7960508882,11111,0.0
SAMSUNG ELECTRO,US7960508882,,0.0
SAMSUNG ELECTRO,US7960508882,0,0.0
SAMSUNG ELECTRONICS-GDR REGS,US7960508882,99868,0.0
SMSN LI,US7960508882,,0.0
Samsung electronics- Samsung Electronics co ltd,US7960508882,11111,0.0
SAREPTA THERAPE,US8036071004,,0.0
STX 4.75 06/23,US81180WAH43,,0.0
STX 4.75% 06/23,US81180WAH43,97493,0.0
SEAGATE 4.75 01/25,US81180WAL54,,0.0
SEAGATE 4.75 01/25- Seagate Technology plc,US81180WAL54,,0.0
SEAGATE 4.875 0,US81180WAR25,0,0.0
SEAGATE 4.875 06/27,US81180WAR25,,0.0
SEAGATE 4.875 06/27- SEAGATE,US81180WAR25,,0.0
STX 4.875 1/06/27,US81180WAR25,,0.0
STX 4.875% 03/24,US81180WAT80,97493,0.0
SEAGATE 4.125 01/31,US81180WAY75,,0.0
STX 4 1/8 01/15/31,US81180WAY75,,0.0
SCI 5 1/8 06/01,US817565CE22,,0.0
SCI 5.125% 06/29,US817565CE22,96002,0.0
SERVICENOW,US81762P1021,98907,0.0
SERVICENOW INC,US81762P1021,,0.0
SVST LI Equity,US8181503025,,0.0
SIMON PROPERTY,US8288061091,0,0.0
SIMON PROPERTY GROUP,US8288061091,,0.0
SPG US Equity,US8288061091,,0.0
SIMON 3.7 02/24,US828807CR63,0,0.0
SPG 3.75 02/01/24,US828807CR63,,0.0
SIRIUS XM 4.625 05/23 05/18,US82967NAL29,,0.0
Siri 4.625 5/23- SIRIUS XM RADIO INC,US82967NAL29,,0.0
SIRIUS 4.625 07/24,US82967NBE76,,0.0
SIRIUS 4.625 07/24- SIRIUS XM RADIO INC,US82967NBE76,,0.0
SQM US Equity,US8336351056,,0.0
SEDG US,US83417M1045,,0.0
SEDG US Equity,US83417M1045,513865329,0.0
SEDG US SolarEdge Technologies Inc- SolarEdge Technologies Inc,US83417M1045,,0.0
SEDG US_SOLAREDGE TECHNOLOGI- SOLAREDGE TECHNOLOGIES INC,US83417M1045,27183,0.0
SOLAREDGE,US83417M1045,,0.0
SOLAREDGE,US83417M1045,0,0.0
SOLAREDGE TECHN,US83417M1045,,0.0
SOLAREDGE TECHNOLIGIES INC,US83417M1045,,0.0
SOLAREDGE TECHNOLOGIES,US83417M1045,513865329,0.0
SOLAREDGE TECHNOLOGIES INC,US83417M1045,94175,0.0
SONM US,US83548F1012,,0.0
SNE US,US8356993076,,0.0
SNE US - Sony Corp- SONY CORP,US8356993076,,0.0
SONY CORP,US8356993076,,0.0
SONY CORP-SPONSORED ADR,US8356993076,99424,0.0
S 7.125 06/15/24,US85207UAH86,,0.0
S 7.625 02/15/25,US85207UAJ43,,0.0
S 7.625 03/01/26,US85207UAK16,,0.0
SQUARE INC - A- square inc,US8522341036,27283,0.0
SWK 4 03/15/60,US854502AM31,,0.0
SWK 4 15/03/2060 CORP,US854502AM31,,0.0
SWK 4 15/3,US854502AM31,,0.0
Swk 4 15/03/2060 CORP- Stanley black & decker i,US854502AM31,,0.0
STARBUCKS CORP,US8552441094,,0.0
Starbucks Corp- Starbucks Corporation,US8552441094,12407,0.0
SBUX 2.55 11/15/30,US855244AZ28,,0.0
SBUX 3 1/2 11/15/50,US855244BA67,,0.0
STARBUCKS 3.5 11/50,US855244BA67,,0.0
STLNO 2.9% 11/20,US85771PAP71,99559,1.0
STLD 3 1/4 01/15/31,US858119BM10,,0.0
NOVA US,US86745K1043,20182285242,0.0
NOVA US Equity,US86745K1043,,0.0
SUNPOWER CORP.,US8676524064,96809,0.0
RUN US,US86771W1053,,0.0
Synopsys inc- Synopsys Inc,US8716071076,12220,0.0
SYF US,US87165B1035,,0.0
Synchrony Financial- SYNCHRONY FINANC,US87165B1035,27618,0.0
SYSCO CORP 5.95 04/30,US871829BL07,,0.0
SYSCO CORP 5.95 04/30- SYSCO,US871829BL07,,0.0
TJX COMPANIES INC,US8725401090,,0.0
Tjx Companies inc- Tjx Companies Inc,US8725401090,12558,0.0
TJX 3 3/4 04/15/27,US872540AS80,,0.0
T-MOBILE - RTS,US8725901040,0,0.0
T-MOBILE US INC,US8725901040,,0.0
T-MOBILE US INC זכויות,US8725901123,,0.0
4/15/30 3.875 T,US87264ABE47,0,0.0
TMUS 3.875 04/15/30,US87264ABE47,,0.0
TMUS 3.875 04/30,US87264ABE47,,0.0
TSLX 3.875 11/01/24- TPG Specialty Lending In,US87265KAF93,,0.0
TMUS 3.875 04/30- T-Mobile USA INC,US8726AAS42,,0.0
TAIWAN SEMI,US8740391003,0,0.0
TAIWAN SEMICOND,US8740391003,,0.0
TAIWAN SEMICONDUCTOR MANUFACTU,US8740391003,,0.0
TAIWAN SEMICONDUCTOR-SP ADR,US8740391003,99170,0.0
TSM US,US8740391003,,0.0
Taiwan Semiconductor Adr- TAIWAN Semiconductor,US8740391003,10409,0.0
TTWO US Equity,US8740541094,,0.0
TACHEM 3.175 07/09/50,US874060AZ95,,0.0
TAL EDUCATIO-ADR- TAL EDUCATION GROUP,US8740801043,28201,0.0
NGLS 6.5 15/07/27 C- NGLS,US87612BBK70,,1.0
NGLS 6.5 07/27,US87612BBL53,,1.0
NGLS 6.875 15/01/29- NGLS,US87612BBM37,,1.0
NGLS 6.875 01/29,US87612BBN10,,1.0
TARGET CORP,US87612E1064,,0.0
TARGET CORP,US87612E1064,99935,0.0
TARGET CORP- TARGET CORP,US87612E1064,10410,0.0
TGT US Equity,US87612E1064,,0.0
TGT 2.65 09/15/30- Target Corp,US87612EBK10,,0.0
TRGP US Equity,US87612G1013,,1.0
TELECOM 5.303%5/24,US87927YAA01,98161,0.0
TITIM 5.303 05/,US87927YAA01,,0.0
TCEHY US,US88032Q1094,,0.0
TENCENT HOLD-ADR- Tencent holdings ltd,US88032Q1094,11074,0.0
TENCENT HOLDING ADR,US88032Q1094,,0.0
THC 4.625% 7/24,US88033GCS75,,0.0
THC 4.875 01/01/2026,US88033GCY44,,0.0
TESLA MOTORS INC,US88160R1014,97979,0.0
TEVA PHARMA,US8816242098,0,0.0
TEVA PHARMA,US8816242098,520013954,0.0
TEVA PHARMACEUTICAL,US8816242098,,0.0
TEVA PHARMACEUTICAL SP ADR,US8816242098,520013954,0.0
TEVA PHARMACEUTICAL-SP ADR,US8816242098,,0.0
TEVA US,US8816242098,520013954,0.0
TEVA US Equity,US8816242098,520013954,0.0
"Teva Pharm- טבע תעשיות פרמצבטיות בע""מ",US8816242098,520013954,0.0
Teva US-Teva Pharmacutical- טבע,US8816242098,520013954,0.0
"טבע חו""ל",US8816242098,,0.0
טבע פארמאסוטיקאל-ספונ' איי די אר,US8816242098,520013954,0.0
TEVA 2.95 12/18/22,US88165FAG72,,0.0
US-TEVA 2.95 12,US88165FAG72,0,0.0
TEVA 2.8% 07/23,US88167AAD37,98861,0.0
TEVA 3.15 10/01/26,US88167AAE10,,0.0
"Teva 4.1 10/01/46- טבע תעשיות פרמצבטיות בע""מ",US88167AAF84,,0.0
"TEVA 6 01/25-10/24- טבע תעשיות פרמצבטיות בע""מ",US88167AAL52,,0.0
TEVA 6% 04/24,US88167AAL52,98861,0.0
TEVA 7 1/8 01/31/25 144A- TEVA PHARMACEUTICALS NE,US88167AAM36,,0.0
Texas Instruments- TEXAS INSTRUMENTS INCORPORATED,US8825081040,11057,0.0
THERMO ELECTRON,US8835561023,0,0.0
THERMO FISHER SCIENTIFIC INC,US8835561023,,0.0
TMO US Thermo Fisher Scientific Inc- Thermo Fisher Scientific Inc,US8835561023,,0.0
TRICN 3.85 29/09/24,US884903BT19,,0.0
TOL 4.375% 04/23,US88947EAN04,97901,0.0
TSS 4.8 01.04.26,US891906AC37,,0.0
ACTOR SUPPLY CO,US8923561067,,0.0
TRPCN 5.625 05/20/75,US89356BAA61,,1.0
TRPCN 5.625 20/5/75,US89356BAA61,,1.0
TRPCN 5.625 5/7,US89356BAA61,,1.0
TRPCN 5.875 08/15/76- TRANSCANADA,US89356BAB45,,1.0
TRPCN 5.875 08/76,US89356BAB45,,1.0
TRPCN 5.3 03/15,US89356BAC28,,1.0
TRPCN 5.3 03/15/77,US89356BAC28,,1.0
TRPCN 5.3 03/77,US89356BAC28,,1.0
TRPCN 5.3% 03/77,US89356BAC28,99333,1.0
Trpcn 5.3 3/77- Trpcn,US89356BAC28,,1.0
TDG 6.25% 15/03/2026,US893647BE67,,0.0
Rig 7.75 10/24- TRANSOCEAN,US893828AA14,,1.0
TRANSOCEAN 7.75 10/24 10/20,US893828AA14,,1.0
RIG 6 1/4 12/01/24- TRANSOCEAN PROTEUS LTD,US893829AA96,,1.0
RIG 6 1/4 12/01/24- TRANSOCEAN,US893830AS85,,1.0
TRIP.COM GROUP,US89677Q1076,,0.0
TWTR 3 7/8 12/1,US90184LAG77,,0.0
TWTR 3.875 15/1,US90184LAG77,,0.0
TWTR 3.875 15/12/27,US90184LAG77,,0.0
TWTR 3.875% 12/27,US90184LAG77,93018,0.0
2U INC- twou inc,US90214J1016,28202,0.0
TSN US Equity,US9024941034,,0.0
TSN 3.95% 08/24,US902494AX19,984450,0.0
יו אס בנקורפ,US9029733048,98530,0.0
UBS 7 PERP,US90352JAF03,,0.0
UBER TECHNOLOGIES INC,US90353T1007,,0.0
UBER US Equity,US90353T1007,,0.0
UA 3.25 06/15/26,US904311AA54,,0.0
UNION PACIFIC,US9078181081,,0.0
UNITED PARCEL SERVICE CL B,US9113121068,,0.0
UNITED PARCEL SERVICE-CL B- United Parcel Service Inc,US9113121068,27795,0.0
URI 5 7/8 09/15/26- UNITED RENTALS NORTH AM,US911365BE34,,0.0
URI 6 1/2 15/12/26- UNITED RENTALS NORTH AM,US911365BK93,,0.0
UNITED RENTAL,US911365BM59,0,0.0
URI 3.875 11/15/27,US911365BM59,,0.0
UNITED RENTALS NORTH 4 07/30,US911365BN33,,0.0
יונייטד טכנולוג'יס קורפ,US9130171096,98025,0.0
RES UNITY WIREL,US9133471006,,0.0
UPWORK INC- UPWORK INC,US91688F1049,28233,0.0
VF CORP 2.95 04/30,US918204BC10,,0.0
VAIL RESORTS IN,US91879Q1094,,0.0
VALE US Equity,US91912E1055,,1.0
VALERO ENERGY,US91913Y1001,0,1.0
VALERO ENERGY CORP,US91913Y1001,,1.0
VLO US Equity,US91913Y1001,,1.0
VLO 4 04/01/29,US91913YAW03,,1.0
VARONIS SYSTEM,US9222801022,0,0.0
VARONIS SYSTEMS,US9222801022,,0.0
VARONIS SYSTEMS INC,US9222801022,,0.0
VARONIS SYSTEMS- VARONIS SYSTEMS INC,US9222801022,27743,0.0
VRNS US,US9222801022,,0.0
VERISIGN 4.625 05/23 05/18,US92343EAF97,,0.0
Verisign 4.625 5/23- VeriSign inc,US92343EAF97,,0.0
VRSN 5.25% 04/25,US92343EAH53,92531,0.0
VRSN 4 3/4 07/1,US92343EAL65,,0.0
VRSN 4.75 07/15/27,US92343EAL65,,0.0
VRSN 4.75% 07/27,US92343EAL65,92531,0.0
*VERINT SYSTEMS INC,US92343X1000,99593,0.0
VERINT SYSTEMS,US92343X1000,,0.0
VERINT SYSTEMS,US92343X1000,0,0.0
VERINT SYSTEMS,US92343X1000,512704867,0.0
VERINT SYSTEMS INC,US92343X1000,,0.0
VRNT US,US92343X1000,512704867,0.0
VRNT US Equity,US92343X1000,512704867,0.0
VRNT US-Verint Sys Inc- Verint Systems Inc,US92343X1000,,0.0
Verint Systems Inc- VERINT SYSTEMS,US92343X1000,10467,0.0
VERISK ANALYTICS 3.625 5/50,US92345YAG17,,0.0
VIA 3.25 3/23,US92553PAR38,0,0.0
VIAC 6.25 28/02/2057,US92553PBC59,,0.0
V US,US92826C8394,,0.0
V US Equity,US92826C8394,,0.0
VISA,US92826C8394,,0.0
VISA INC,US92826C8394,,0.0
VISA INC,US92826C8394,0,0.0
VISA INC-CLASS,US92826C8394,,0.0
VISA INC-CLASS A SHARES,US92826C8394,,0.0
VISA INC-CLASS A SHARES,US92826C8394,98108,0.0
VISA inc-class a- VISA  Inc - CLASS  A,US92826C8394,11109,0.0
VSLR US,US92854Q1067,,0.0
VMW 3.9 08/21/2,US928563AC98,,0.0
VMW 3.9 08/21/27,US928563AC98,,0.0
VMW 3.9% 08/27,US928563AC98,99113,0.0
VMW 4 1/2 05/15/25,US928563AD71,,0.0
VOD US,US92857W3088,,0.0
VULCAN MATERIALS CO,US9291601097,,0.0
VULCAN MATERIALS CO- Vulcan Materials,US9291601097 - 70450671,27639,0.0
WIX 0 7/01/2023,US92940WAB54,,0.0
WAL MART STORES INC,US9311421039,,0.0
WMT US,US9311421039,,0.0
WMT US Wal-Mart Stores Inc- Walmart Inc,US9311421039,,0.0
Wal  mart stores- Wal-Mart Stores,US9311421039,10480,0.0
WBA 4.5% 11/34,US931427AB40,91712,0.0
WBA 3.45% 06/26,US931427AQ19,91712,0.0
WALGREEN 4.1 04/2050,US931427AT57,,0.0
WEIBO CORP,US9485961018,,0.0
WEIBO CORP - SPON ADR,US9485961018,96808,0.0
WELLS FARGO,US9497461015,0,0.0
WFC US Equity,US9497461015,,0.0
קומפני & וואלס פרגו,US9497461015,99203,0.0
WFC 3 04/22/26- WELLS FARGO COMPANY,US949746RW34,,0.0
WELLS FARGO3.45%2/23,US94974BFJ44,99203,0.0
WFC 3 02/19/25- WELLS FARGO COMPANY,US94974BGH78,,0.0
WFC 4.3 % 22.07.2027,US94974BGL80,,0.0
WFC 3.55 09/29/25- WELLS FARGO COMPANY,US94974BGP94,,0.0
Wfc 3.75% 24/01/2024- WELLS FARGO COMPANY,US95000U2C66,,0.0
Wfc 2.164 02/11/26- WELLS FARGO COMPANY,US95000U2K82,,0.0
WFC 4.478 04/04/31- WELLS FARGO & COMPANY,US95000U2L65,,0.0
Wfc 2.188 30/04/26- WELLS FARGO COMPANY,US95000U2N22,,0.0
Well 3.1 15/01/2030- Welltower Inc,US95040QAJ31,,0.0
WDC US,US9581021055,,0.0
4 3/4 02/15/26,US958102AM75,,0.0
WDC 4.75% 02/26,US958102AM75,98562,0.0
WDC 1 1/2 02/01/24,US958102AP07,,0.0
WESTPAC BANKING 4.11 07/34 07/29,US961214EF61,,0.0
[WESTPAC BANKING 4.11 07 WESTPAC BANKING 4.11 07/- WESTPAC BANKING CORP,US961214EF61,,0.0
WEWORK 7.875 05/01/25,US96208LAA98,,0.0
Visa inc,US962826C839,0,0.0
WHR 4.75 26/02/29,US963320AW61,,0.0
Whr 4.75% 26/02/29- WHIRLPOOL CORP,US963320AW61,,0.0
WHIRLPOOL 4.6 05/50,US963320AX45,,0.0
WORKDAY INC,US98138H1014,,0.0
WORKDAY INC-CLASS A,US98138H1014,96106,0.0
WYN 4.25% 03/22,US98310WAJ71,97595,0.0
WYNN RESORTS LT,US9831341071,,0.0
ווין רזורטס לימיטד,US9831341071,98529,0.0
XPO US,US9837931008,,0.0
YY INC,US98426T1060,,0.0
YY INC ADR,US98426T1060,93261,0.0
YUM CHINA HOLDI,US98850P1093,0,0.0
YUM CHINA HOLDINGS INC,US98850P1093,,0.0
ZBH US,US98956P1021,,0.0
ZOETIS INC,US98978V1035,,0.0
ZOETIS INC,US98978V1035,0,0.0
ZSCALER INC- ZSCALER INC,US98980G1022,28081,0.0
JBSSBZ 5 3/4  01/15/28- JBS INVESTMENTS II GMBH,USA29875AC44,,0.0
JBSSBZ 5 3/4 01/15/28- JBS INVESTMENTS II GMBH,USA29875AC44,,0.0
BNP 7 3/8 PERP COCO- BNP PARIBAS,USF1R15XK367,,0.0
BNP 6.75% 12/29/49,USF1R15XK698,,0.0
BNP 6 5/8 PERP- BNP PARIBAS,USF1R15XK938,,0.0
ACAFP 7 7/8 PERP COCO- Credit Agricole SA,USF22797RT78,,0.0
EDF 5 1/4 01/29/49,USF2893TAF33,,1.0
ACAFP 4 01/10/3,USF2R125CE38,,0.0
ACAFP 4% 01/33,USF2R125CE38,98278,0.0
ACAFP VAR 12/49,USF2R125CF03,,0.0
SOCGEN 7.375 12/29/49,USF43628C734,,0.0
SOCGEN 7.375 PERP,USF84914CU62,,0.0
SOCGEN 7 7/8 12/29/4,USF8586CRW49,,0.0
SOCGEN 7 7/8 29/12/49 PERP- SOCIETE GENERALE,USF8586CRW49,,0.0
SOCIE 7.8 12/49,USF8586CRW49,0,0.0
SOCGEN 5 17/01/24,USF8590LAA47,,0.0
INKENE 5.875 11/09/27,USG4808VAC49,,1.0
IAEC9.375%7/24,USG49774AA35,,1.0
IAECN 9.375 15/7/24,USG49774AA35,,1.0
ITHACA 9.375 7/,USG49774AA35,0,1.0
NAB 3.933 02/08/34,USG6S94TAB96,,0.0
NAB 3.933 08/2034 08/29,USG6S94TAB96,,0.0
NAB 3.933 08/2034-08/29- NATIONAL AUSTRALIA,USG6S94TAB96,,0.0
STX 4.091 06/01,USG79456AM41,,0.0
STX 4.091 06/01/29,USG79456AM41,,0.0
STX 4.091% 06/29,USG79456AM41,97493,0.0
TLWLN 6.25 04/15/22,USG91235AB05,,1.0
TLWLN 7 03/01/25,USG91237AA87,,1.0
CS 7 1/2 PERP- CREDIT SUISSE GROUP AG,USH3698DBW32,,0.0
CS VAR PERP,USH3698DBW32,,0.0
CS 7.25 PERP,USH3698DBZ62,,0.0
CS 6 3/8 PERP- CREDIT SUISSE GROUP AG,USH3698DCP71,,0.0
UBS 7% 12/49,USH4209UAT37,,0.0
JBSSBZ 6 1/2 04/15/29- JBS USA/FOOD/FINANCE,USL56608AA73,,0.0
BEEFBZ 6.5 09/20/26,USL6401PAF01,,0.0
RAILBZ 7.375 02/09/24,USL79090AA13,,0.0
ISR EL8.1%12/96,USM60170AC79,,0.0
ISRELE 8.1 12/9,USM60170AC79,520000472,0.0
BRASKM 4.5 01/10/28,USN15516AB83,,0.0
ENELIM 3 1/2 04/06/28- enel finance intl nv,USN30707AG37,,1.0
PRXNA 4.85 07/06/27,USN5946FAD98,,0.0
PETBRA 5.093 01/15/30- PETROBRAS GLOBAL FINANCE,USN6945AAL19,,1.0
PRXNA 3.68 01/21/30,USN7163RAA16,,0.0
PRXNA 3.68 21/1,USN7163RAA16,0,0.0
SYNNVX 5.182 04,USN84413CG11,,0.0
SYNNVX 5.182 04/24/28,USN84413CG11,,0.0
ALPEK 4.5 20/11/2022,USP01703AA82,,0.0
AES 7.125 03/26/79,USP0607LAC74,,1.0
BVMFBZ 5 1/2 07/16/20- B3 SA-BRASIL BOLSA BALCA,USP1728MAA10,,0.0
BVMFBZ 5.5% 16/07/2020,USP1728MAA10,,0.0
BVMFBZ5.5%7/20,USP1728MAA10,98481,0.0
BRF SA 4.75%5/24,USP1905CAE05,97001,0.0
BRFSBZ 4.75 05/22/24,USP1905CAE05,,0.0
Brfsbz 4.75% 22/05/2024- BRF-BRASIL FOODS SA-ADR,USP1905CAE05,,0.0
CENSUD 5.15 02/12/25,USP2205JAK62,,0.0
CENSUD 4 3/8 07,USP2205JAQ33,,0.0
CENSUD 4.375% 07/27,USP2205JAQ33,97501,0.0
CEMEX 5.7 01/11/25- CEMEX SAB DE CV,USP2253TJE03,,0.0
CEMEX 6 1/8 05/05/25- CEMEX SAB DE CV,USP2253TJG50,,0.0
CEME5.45%11/29,USP2253TJN02,,0.0
CEMEX 5.45 11/19/29- CEMEX SAB DE CV,USP2253TJN02,,0.0
Aesgen 5.5 05/14/27- EMERSON ELECTRIC,USP3713CAB48,,1.0
7/5/30 3.65 BME,USP37466AR35,,0.0
BMETR 3.65 05/07/30,USP37466AR35,,0.0
BIMBOA 5.95 PERP,USP4949BAN49,,0.0
BIMBOA 5.95 PERP BIMBOA 5.95 PERP BIMBOA 5.95 PE,USP4949BAN49,,0.0
BIMBOA 5.95 PERP- GRUPO BIMBO SAB DE CV,USP4949BAN49,,0.0
MXCHF 4 10/04/2,USP57908AG32,,0.0
MXCHF 4% 10/27,USP57908AG32,97887,0.0
ORBIA 5.5 01/15/48,USP57908AH15,,0.0
PEMEX 6.49 01/23/27- PETROLEOS MEXICANOS,USP78625DW03,,1.0
Pemex 6.84 23/01/2030- PETROLEOS MEXICANOS,USP78625DX85,,1.0
PEMEX 5.9280131- PETROLEOS MEXICANOS,USP78625EA73,,1.0
Pemex 5.95 28/01/2031- PETROLEOS MEXICANOS,USP78625EA73,,1.0
SCOTIABK VAR12/27,USP8542TAP23,97475,0.0
SIGMA 4.125 05/02/26,USP8674JAE93,,0.0
SQM 4.25% 05/07/29,USP8718AAL00,,0.0
BHP 6 1/4 10/19,USQ12441AA19,,1.0
BHP 6.25 19/10/2075,USQ12441AA19,,1.0
BHP VAR 10/75,USQ12441AA19,98080,1.0
BHP 6 3/4 10/19/75- BHP BILLITON FIN USA LTD,USQ12441AB91,,1.0
BHP 6.75,USQ12441AB91,0,1.0
BHP 6.75 19/10/75,USQ12441AB91,,1.0
BHP FIN 6.75,USQ12441AB91,,1.0
CBAAU 3.61 09/12/34,USQ2704MAA64,,0.0
CBAAUVAR 12/09/34,USQ2704MAA64,,0.0
COMMONWEALTH BANK 3.61 9/34,USQ2704MAA64,,0.0
MQGAU 6 1/8 PERP,USQ568A9SP31,,0.0
MACQUARIE BANK 3.624 06/30,USQ568A9SQ14,,0.0
MQGAU 3.624 06/03/30,USQ568A9SQ14,,0.0
Wplau 4.5% 04/03/29- WOODSIDE FINANCE LTD,USQ98229AN94,,1.0
ABBV 3.45% 03/22,USU0029QAZ91,98819,0.0
ADNT 7% 05/15/2026,USU00690AA22,,0.0
CCO HOLDINGS 4.75 03/30-09/24- CCO HOLDINGS,USU12501AN96,,0.0
CEMEX 6 04/01/24,USU12763AD75,,0.0
Ciellbz 3.75% 16/11/2022- Cielo sa,USU1714UAA35,,0.0
DELL 4.42% 06/21,USU2526DAB56,99998,0.0
DELL 6.02 06/15/26,USU2526DAD13,,0.0
KHC 2.8% 7/20,USU42314AE18,99728,0.0
XIAOMI 3.375 04/29/30,USY77108AA93,,0.0
CPRI US,VGG1890L1076,,0.0
HSBC 0 PERP,XS0015190423,,0.0
ISRELE 4 06/19/28,XS0085848421,,0.0
HBOS  6.8 09/49,XS0165483164,0,0.0
LLOYDS 6.85 PERP,XS0165483164,,0.0
ASSGEN 6.269  PERP- assicurazioni generali,XS0257010206,,0.0
ASSGEN 6.269 PERP- assicurazioni generali,XS0257010206,,0.0
LLOYDS 12 PERP- LLOYDS BANK PLC,XS0474660676,,0.0
BAC 10.75 8/18,XS0533070271,0,0.0
FRIND 8.2 04/22,XS0620022128,0,0.0
TRANS 4.0 07/22,XS0809571739,0,0.0
ALVGR 5.5 11/49,XS0857872500,0,0.0
ALVGR 5.5 17/04/20,XS0857872500,,0.0
PRODE 5.2 12/49,XS0873630742,0,0.0
PRUFIN 5 1/4 03/29/4,XS0873630742,,0.0
AXA S 5.5 07/49,XS0876682666,0,0.0
